,Date,Fixa11,Bitcoin,Ibovespa
638,2023-08-07,15.220000267028809,29180.578125,119380.0
639,2023-08-08,15.289999961853027,29765.4921875,119090.0
640,2023-08-09,15.25,29561.494140625,118409.0
641,2023-08-10,15.289999961853027,29429.591796875,118350.0
642,2023-08-11,15.279999732971191,29397.71484375,118065.0
643,2023-08-14,15.239999771118164,29408.443359375,116810.0
644,2023-08-15,15.199999809265137,29170.34765625,116171.0
645,2023-08-16,15.239999771118164,28701.779296875,115592.0
646,2023-08-17,15.1899995803833,26664.55078125,114982.0
647,2023-08-21,15.0600004196167,26124.140625,114429.0
648,2023-08-22,15.1899995803833,26031.65625,116156.0
649,2023-08-23,15.239999771118164,26431.640625,118135.0
650,2023-08-24,15.289999961853027,26162.373046875,117026.0
651,2023-08-25,15.25,26047.66796875,115837.0
652,2023-08-28,15.260000228881836,26106.150390625,117121.0
653,2023-08-29,15.289999961853027,27727.392578125,118404.0
654,2023-08-30,15.289999961853027,27297.265625,117535.0
655,2023-08-31,15.239999771118164,25931.47265625,115742.0
656,2023-09-01,15.220000267028809,25800.724609375,117893.0
657,2023-09-04,15.239999771118164,25812.416015625,117777.0
658,2023-09-05,15.100000381469727,25779.982421875,117331.0
659,2023-09-06,15.170000076293945,25753.236328125,115985.0
660,2023-09-08,15.239999771118164,25905.654296875,115313.0
661,2023-09-11,15.34000015258789,25162.654296875,116883.0
662,2023-09-12,15.279999732971191,25833.34375,117968.0
663,2023-09-14,15.300000190734863,26539.673828125,119392.0
664,2023-09-15,15.369999885559082,26608.693359375,118758.0
665,2023-09-18,15.329999923706055,26754.28125,118288.0
666,2023-09-19,15.329999923706055,27211.1171875,117846.0
667,2023-09-20,15.25,27132.0078125,118695.0
668,2023-09-21,15.329999923706055,26567.6328125,116145.0
669,2023-09-22,15.229999542236328,26579.568359375,116009.0
670,2023-09-25,15.3100004196167,26298.48046875,115925.0
671,2023-09-26,15.300000190734863,26217.25,114193.0
672,2023-09-27,15.289999961853027,26352.716796875,114327.0
673,2023-09-28,15.050000190734863,27021.546875,115731.0
674,2023-09-29,15.039999961853027,26911.720703125,116565.0
675,2023-10-02,15.220000267028809,27530.78515625,115057.0
676,2023-10-03,15.15999984741211,27429.978515625,113419.0
677,2023-10-04,14.789999961853027,27799.39453125,113607.0
678,2023-10-05,15.079999923706055,27415.912109375,113284.0
679,2023-10-06,15.039999961853027,27946.59765625,114170.0
680,2023-10-09,15.029999732971191,27583.677734375,115156.0
681,2023-10-10,15.050000190734863,27391.01953125,116737.0
682,2023-10-11,15.239999771118164,26873.3203125,117051.0
683,2023-10-13,15.25,26862.375,115754.0
684,2023-10-16,15.119999885559082,28519.466796875,116534.0
685,2023-10-17,15.260000228881836,28415.748046875,115908.0
686,2023-10-18,15.100000381469727,28328.341796875,114060.0
687,2023-10-19,15.050000190734863,28719.806640625,114004.0
688,2023-10-20,15.130000114440918,29682.94921875,113155.0
689,2023-10-23,15.119999885559082,33086.234375,112785.0
690,2023-10-24,15.170000076293945,33901.52734375,113762.0
691,2023-10-26,15.260000228881836,34156.6484375,114777.0
692,2023-10-27,15.220000267028809,33909.80078125,113301.0
693,2023-10-30,15.100000381469727,34502.36328125,112532.0
694,2023-10-31,15.100000381469727,34667.78125,113144.0
695,2023-11-01,15.15999984741211,35437.25390625,115053.0
696,2023-11-03,15.319999694824219,34732.32421875,118160.0
697,2023-11-06,15.270000457763672,35037.37109375,118487.0
698,2023-11-07,15.319999694824219,35443.5625,119268.0
699,2023-11-08,15.350000381469727,35655.27734375,119099.0
700,2023-11-09,15.34000015258789,36693.125,119012.0
701,2023-11-10,15.359999656677246,37313.96875,120636.0
702,2023-11-13,15.399999618530273,36502.35546875,120376.0
703,2023-11-14,15.479999542236328,35537.640625,123328.0
704,2023-11-16,15.510000228881836,36154.76953125,124576.0
705,2023-11-17,15.520000457763672,36596.68359375,125062.0
706,2023-11-20,15.539999961853027,37476.95703125,126095.0
707,2023-11-21,15.510000228881836,35813.8125,125607.0
708,2023-11-22,15.510000228881836,37432.33984375,126035.0
709,2023-11-23,15.539999961853027,37289.62109375,126576.0
710,2023-11-24,15.529999732971191,37720.28125,125542.0
711,2023-11-27,15.600000381469727,37254.16796875,125683.0
712,2023-11-28,15.59000015258789,37831.0859375,126538.0
713,2023-11-29,15.640000343322754,37858.4921875,126101.0
714,2023-11-30,15.649999618530273,37712.74609375,127331.0
715,2023-12-01,15.670000076293945,38688.75,128103.0
716,2023-12-04,15.65999984741211,41980.09765625,126803.0
717,2023-12-05,15.619999885559082,44080.6484375,126903.0
718,2023-12-06,15.699999809265137,43746.4453125,125623.0
719,2023-12-07,15.710000038146973,43292.6640625,126010.0
720,2023-12-08,15.649999618530273,44166.6015625,127094.0
721,2023-12-11,15.699999809265137,41243.83203125,126916.0
722,2023-12-12,15.739999771118164,41450.22265625,126403.0
723,2023-12-13,15.75,42890.7421875,129465.0
724,2023-12-14,15.829999923706055,43023.97265625,130842.0
725,2023-12-15,15.84000015258789,41929.7578125,130197.0
726,2023-12-18,15.800000190734863,42623.5390625,131084.0
727,2023-12-19,15.920000076293945,42270.52734375,131851.0
728,2023-12-20,15.680000305175781,43652.25,130804.0
729,2023-12-21,15.859999656677246,43869.15234375,132182.0
730,2023-12-22,15.859999656677246,43997.90234375,132753.0
731,2023-12-26,15.899999618530273,42520.40234375,133533.0
732,2023-12-27,15.90999984741211,43442.85546875,134194.0
733,2023-12-28,15.880000114440918,42627.85546875,134185.0
734,2024-01-02,15.90999984741211,44957.96875,132697.0
735,2024-01-03,15.859999656677246,42848.17578125,132834.0
736,2024-01-04,15.899999618530273,44179.921875,131226.0
737,2024-01-05,15.880000114440918,44162.69140625,132023.0
738,2024-01-08,15.890000343322754,46970.50390625,132427.0
739,2024-01-09,15.869999885559082,46139.73046875,131447.0
740,2024-01-10,15.880000114440918,46627.77734375,130841.0
741,2024-01-11,15.890000343322754,46368.5859375,130649.0
742,2024-01-12,15.930000305175781,42853.16796875,130988.0
743,2024-01-15,15.979999542236328,42511.96875,131521.0
744,2024-01-16,15.880000114440918,43154.9453125,129294.0
745,2024-01-17,15.670000076293945,42742.65234375,128524.0
746,2024-01-18,15.880000114440918,41262.05859375,127316.0
747,2024-01-19,15.899999618530273,41618.40625,127636.0
748,2024-01-22,15.890000343322754,39507.3671875,126602.0
749,2024-01-23,15.880000114440918,39845.55078125,128263.0
750,2024-01-24,15.920000076293945,40077.07421875,127816.0
751,2024-01-25,15.9399995803833,39933.80859375,128169.0
752,2024-01-26,16.1299991607666,41816.87109375,128967.0
753,2024-01-29,15.989999771118164,43288.24609375,128503.0
754,2024-01-30,15.930000305175781,42952.609375,127402.0
755,2024-01-31,16.010000228881836,42582.60546875,127752.0
756,2024-02-01,15.989999771118164,43075.7734375,128481.0
757,2024-02-02,15.970000267028809,43185.859375,127182.0
758,2024-02-05,15.949999809265137,42658.66796875,127593.0
759,2024-02-06,15.989999771118164,43084.671875,130416.0
760,2024-02-07,15.970000267028809,44318.22265625,129608.0
761,2024-02-08,15.960000038146973,45301.56640625,128217.0
762,2024-02-09,15.989999771118164,47147.19921875,128026.0
763,2024-02-14,15.930000305175781,51826.6953125,127018.0
764,2024-02-15,15.930000305175781,51938.5546875,127804.0
765,2024-02-16,15.930000305175781,52160.203125,128726.0
766,2024-02-19,16.149999618530273,51779.14453125,129036.0
767,2024-02-20,16.0,52284.875,129916.0
768,2024-02-21,16.0,51839.1796875,130032.0
769,2024-02-22,16.0,51304.97265625,130241.0
770,2024-02-23,15.960000038146973,50731.94921875,129419.0
771,2024-02-26,15.930000305175781,54522.40234375,129609.0
772,2024-02-27,15.930000305175781,57085.37109375,131689.0
773,2024-02-28,16.0,62504.7890625,130155.0
774,2024-02-29,16.0,61198.3828125,129020.0
775,2024-03-01,16.059999465942383,62440.6328125,129180.0
776,2024-03-04,16.059999465942383,68330.4140625,128341.0
777,2024-03-05,16.059999465942383,63801.19921875,128098.0
778,2024-03-06,16.06999969482422,66106.8046875,128890.0
779,2024-03-07,16.100000381469727,66925.484375,128340.0
780,2024-03-08,16.100000381469727,68300.09375,127071.0
781,2024-03-11,16.049999237060547,72123.90625,126124.0
782,2024-03-12,16.09000015258789,71481.2890625,127668.0
783,2024-03-13,16.09000015258789,73083.5,128006.0
784,2024-03-14,16.040000915527344,71396.59375,127690.0
785,2024-03-15,16.010000228881836,69403.7734375,126742.0
786,2024-03-18,16.010000228881836,67548.59375,126954.0
787,2024-03-19,16.030000686645508,61912.7734375,127529.0
788,2024-03-20,16.059999465942383,67913.671875,129125.0
789,2024-03-21,16.079999923706055,65491.390625,128159.0
790,2024-03-22,16.040000915527344,63778.76171875,127027.0
791,2024-03-25,16.110000610351562,69958.8125,126931.0
792,2024-03-26,16.079999923706055,69987.8359375,126863.0
793,2024-03-27,16.059999465942383,69455.34375,127691.0
794,2024-03-28,15.850000381469727,70744.953125,128106.0
795,2024-04-01,16.059999465942383,69702.1484375,126990.0
796,2024-04-02,16.040000915527344,65446.97265625,127549.0
797,2024-04-03,16.049999237060547,65980.8125,127318.0
798,2024-04-04,16.059999465942383,68508.84375,127428.0
799,2024-04-05,16.030000686645508,67837.640625,126795.0
800,2024-04-08,16.15999984741211,71631.359375,128857.0
801,2024-04-09,16.059999465942383,69139.015625,129890.0
802,2024-04-10,16.1200008392334,70587.8828125,128054.0
803,2024-04-11,15.989999771118164,70060.609375,127396.0
804,2024-04-12,15.989999771118164,67195.8671875,125946.0
805,2024-04-15,15.920000076293945,63426.2109375,125334.0
806,2024-04-16,15.779999732971191,63811.86328125,124389.0
807,2024-04-17,15.760000228881836,61276.69140625,124171.0
808,2024-04-18,15.829999923706055,63512.75390625,124196.0
809,2024-04-19,15.699999809265137,63843.5703125,125124.0
810,2024-04-22,15.890000343322754,66837.6796875,125573.0
811,2024-04-23,15.930000305175781,66407.2734375,125148.0
812,2024-04-24,15.949999809265137,64276.8984375,124741.0
813,2024-04-25,15.949999809265137,64481.70703125,124646.0
814,2024-04-26,15.949999809265137,63755.3203125,126526.0
815,2024-04-29,15.979999542236328,63841.12109375,127352.0
816,2024-04-30,15.869999885559082,60636.85546875,125924.0
817,2024-05-02,15.979999542236328,59123.43359375,127122.0
818,2024-05-03,16.049999237060547,62889.8359375,128509.0
819,2024-05-06,15.960000038146973,63161.94921875,128466.0
820,2024-05-07,15.899999618530273,62334.81640625,129210.0
821,2024-05-08,16.0,61187.94140625,129481.0
822,2024-05-09,15.979999542236328,63049.9609375,128188.0
823,2024-05-10,15.9399995803833,60792.77734375,127600.0
824,2024-05-13,15.949999809265137,62901.44921875,128155.0
825,2024-05-14,15.989999771118164,61552.7890625,128515.0
826,2024-05-15,16.100000381469727,66267.4921875,128028.0
827,2024-05-16,16.0,65231.58203125,128284.0
828,2024-05-17,15.960000038146973,67051.875,128151.0
829,2024-05-20,15.949999809265137,71448.1953125,127751.0
830,2024-05-21,15.989999771118164,70136.53125,127412.0
831,2024-05-22,15.90999984741211,69122.3359375,125650.0
832,2024-05-23,15.960000038146973,67929.5625,124729.0
833,2024-05-24,15.949999809265137,68526.1015625,124306.0
834,2024-05-27,16.079999923706055,69394.5546875,124496.0
835,2024-05-28,16.010000228881836,68296.21875,123780.0
836,2024-05-29,15.930000305175781,67578.09375,122707.0
837,2024-05-31,15.930000305175781,67491.4140625,122098.0
838,2024-06-03,15.949999809265137,68804.78125,122032.0
839,2024-06-04,15.970000267028809,70567.765625,121802.0
840,2024-06-05,16.06999969482422,71082.8203125,121407.0
841,2024-06-06,15.989999771118164,70757.1640625,122899.0
842,2024-06-07,15.8100004196167,69342.5859375,120767.0
843,2024-06-10,15.8100004196167,69512.28125,120760.0
844,2024-06-11,15.880000114440918,67332.03125,121635.0
845,2024-06-12,15.8100004196167,68241.1875,119936.0
846,2024-06-13,15.869999885559082,66756.3984375,119568.0
847,2024-06-14,15.859999656677246,66011.09375,119662.0
848,2024-06-17,15.880000114440918,66490.296875,119138.0
849,2024-06-18,15.859999656677246,65140.74609375,119630.0
850,2024-06-19,15.829999923706055,64960.296875,120261.0
851,2024-06-20,15.960000038146973,64828.65625,120446.0
852,2024-06-21,15.899999618530273,64096.19921875,121341.0
853,2024-06-24,15.970000267028809,60277.4140625,122637.0
854,2024-06-25,15.949999809265137,61804.640625,122331.0
855,2024-06-26,15.979999542236328,60811.27734375,122641.0
856,2024-06-27,15.869999885559082,61604.80078125,124308.0
857,2024-06-28,15.869999885559082,60320.13671875,123907.0
858,2024-07-01,15.819999694824219,62851.98046875,124718.0
859,2024-07-02,15.819999694824219,62029.015625,124787.0
860,2024-07-03,15.9399995803833,60173.921875,125662.0
861,2024-07-04,15.949999809265137,56977.703125,126164.0
862,2024-07-05,15.979999542236328,56662.375,126267.0
863,2024-07-08,16.020000457763672,56705.09765625,126548.0
864,2024-07-09,16.06999969482422,58009.2265625,127108.0
865,2024-07-10,16.15999984741211,57742.49609375,127218.0
866,2024-07-11,16.139999389648438,57344.9140625,128294.0
867,2024-07-12,16.15999984741211,57899.46484375,128897.0
868,2024-07-15,16.1299991607666,64870.15234375,129321.0
869,2024-07-16,16.15999984741211,65097.1484375,129110.0
870,2024-07-17,16.100000381469727,64118.79296875,129450.0
871,2024-07-18,16.049999237060547,63974.06640625,127652.0
872,2024-07-19,16.059999465942383,66710.15625,127616.0
873,2024-07-22,16.06999969482422,67585.25,127860.0
874,2024-07-23,16.030000686645508,65927.671875,126590.0
875,2024-07-24,16.0,65372.1328125,126423.0
876,2024-07-25,15.949999809265137,65777.2265625,125954.0
877,2024-07-26,16.020000457763672,67912.0625,127492.0
878,2024-07-29,15.960000038146973,66819.9140625,126954.0
879,2024-07-30,15.989999771118164,66201.015625,126139.0
880,2024-07-31,16.079999923706055,64619.25,127652.0
881,2024-08-01,16.06999969482422,65357.5,127395.0
882,2024-08-02,16.200000762939453,61415.06640625,125854.0
883,2024-08-05,16.229999542236328,53991.45703125,125270.0
884,2024-08-06,16.110000610351562,56034.31640625,126267.0
885,2024-08-07,16.1299991607666,55027.4609375,127514.0
886,2024-08-08,16.15999984741211,61710.13671875,128661.0
887,2024-08-09,16.239999771118164,60880.11328125,130615.0
888,2024-08-12,16.209999084472656,59354.515625,131116.0
889,2024-08-13,16.299999237060547,60609.56640625,132398.0
890,2024-08-14,16.350000381469727,58737.26953125,133318.0
891,2024-08-15,16.280000686645508,57560.09765625,134153.0
892,2024-08-16,16.270000457763672,58894.10546875,133953.0
893,2024-08-19,16.329999923706055,59493.453125,135778.0
894,2024-08-20,16.399999618530273,59012.79296875,136087.0
895,2024-08-21,16.270000457763672,61175.19140625,136464.0
896,2024-08-22,16.229999542236328,60381.9140625,135173.0
897,2024-08-23,16.329999923706055,64094.35546875,135608.0
898,2024-08-26,16.350000381469727,62880.66015625,136889.0
899,2024-08-27,16.329999923706055,59504.1328125,136776.0
900,2024-08-28,16.280000686645508,59027.625,137344.0
901,2024-08-29,16.239999771118164,59388.1796875,136041.0
902,2024-08-30,16.15999984741211,59119.4765625,136004.0
903,2024-09-02,16.149999618530273,59112.48046875,134981.0
904,2024-09-03,16.15999984741211,57431.0234375,134353.0
905,2024-09-04,16.200000762939453,57971.5390625,136111.0
906,2024-09-05,16.299999237060547,56160.48828125,136502.0
907,2024-09-06,16.309999465942383,53948.75390625,134572.0
908,2024-09-09,16.350000381469727,57019.53515625,134737.0
909,2024-09-10,16.299999237060547,57648.7109375,134320.0
910,2024-09-11,16.31999969482422,57343.171875,134677.0
911,2024-09-12,16.280000686645508,58127.01171875,134029.0
912,2024-09-13,16.299999237060547,60571.30078125,134882.0
913,2024-09-16,16.260000228881836,58192.5078125,135118.0
914,2024-09-17,16.290000915527344,60308.5390625,134960.0
915,2024-09-18,16.299999237060547,61649.6796875,133748.0
916,2024-09-19,16.290000915527344,62940.45703125,133123.0
917,2024-09-20,16.15999984741211,63192.9765625,131065.0
918,2024-09-23,16.100000381469727,63329.80078125,130568.0
919,2024-09-24,16.200000762939453,64301.96875,132156.0
920,2024-09-25,16.209999084472656,63143.14453125,131586.0
921,2024-09-26,16.260000228881836,65181.01953125,133010.0
922,2024-09-27,16.18000030517578,65790.6640625,132730.0
923,2024-09-30,16.149999618530273,63329.5,131816.0
924,2024-10-01,16.209999084472656,60837.0078125,132495.0
925,2024-10-02,16.229999542236328,60632.78515625,133515.0
926,2024-10-03,16.15999984741211,60759.40234375,131672.0
927,2024-10-04,16.200000762939453,62067.4765625,131792.0
928,2024-10-07,16.149999618530273,62236.66015625,132018.0
929,2024-10-08,16.170000076293945,62131.96875,131512.0
930,2024-10-09,16.110000610351562,60582.1015625,129962.0
931,2024-10-10,15.850000381469727,60274.5,130353.0
932,2024-10-11,16.059999465942383,62445.08984375,129992.0
933,2024-10-14,16.020000457763672,66046.125,131005.0
934,2024-10-15,16.059999465942383,67041.109375,131043.0
935,2024-10-16,16.079999923706055,67612.71875,131750.0
936,2024-10-17,16.170000076293945,67399.8359375,130793.0
937,2024-10-18,16.040000915527344,68418.7890625,130499.0
938,2024-10-21,16.049999237060547,67367.8515625,130362.0
939,2024-10-22,16.030000686645508,67361.40625,129721.0
940,2024-10-23,16.049999237060547,66432.1953125,129233.0
941,2024-10-24,16.15999984741211,68161.0546875,130067.0
942,2024-10-25,16.1200008392334,66642.4140625,129893.0
943,2024-10-28,16.1200008392334,69907.7578125,131213.0
944,2024-10-29,16.049999237060547,72720.4921875,130730.0
945,2024-10-30,16.110000610351562,72339.5390625,130639.0
946,2024-10-31,16.09000015258789,70215.1875,129713.0
947,2024-11-01,15.949999809265137,69482.46875,128121.0
948,2024-11-04,16.049999237060547,67811.5078125,130515.0
949,2024-11-05,16.1200008392334,69359.5625,130661.0
950,2024-11-06,16.1200008392334,75639.078125,130341.0
951,2024-11-07,16.1200008392334,75904.859375,129682.0
952,2024-11-08,16.09000015258789,76545.4765625,127830.0
953,2024-11-11,16.049999237060547,88701.484375,127874.0
954,2024-11-12,16.020000457763672,87955.8125,127698.0
955,2024-11-13,16.020000457763672,90584.1640625,127734.0
956,2024-11-14,16.030000686645508,87250.4296875,127792.0
957,2024-11-18,16.0,90542.640625,127768.0
958,2024-11-19,16.040000915527344,92343.7890625,128197.0
959,2024-11-21,16.06999969482422,98504.7265625,126922.0
960,2024-11-22,16.020000457763672,98997.6640625,129126.0
